work_year,country,region,experience_level,job_title,salary_in_usd,employee_residence,company_location,company_size,years_of_experience
2021,Czechia,Europe,MI,Research Scientist,69999,CZ,CZ,L,3
2022,Pakistan,Asia,EN,Data Engineer,55475,PK,DE,M,1
2022,Austria,Europe,MI,Research Scientist,61989,AT,AT,L,5
2022,United States of America,Americas,SE,Data Science Manager,152500,US,US,M,8
2022,United States of America,Americas,EN,Research Scientist,120000,US,US,L,2
2022,United States of America,Americas,MI,Data Scientist,135000,US,US,L,5
2022,United States of America,Americas,SE,Data Analytics Lead,405000,US,US,L,8
2021,United States of America,Americas,SE,Data Engineer,150000,US,US,L,7
2021,United States of America,Americas,SE,Data Science Manager,240000,US,US,L,7
2021,United States of America,Americas,MI,Data Analyst,135000,US,US,L,5
2021,United States of America,Americas,EN,Data Scientist,80000,US,US,M,2
2022,United States of America,Americas,SE,Applied Data Scientist,380000,US,US,L,8
2022,Switzerland,Europe,MI,Data Scientist,120402,CH,CH,L,5
2022,United States of America,Americas,SE,Applied Data Scientist,177000,US,US,L,7
2022,France,Europe,MI,Data Engineer,65141,FR,FR,M,5
2022,Russian Federation,Europe,MI,Data Scientist,48000,RU,US,S,3
2022,Pakistan,Asia,EN,Data Analytics Engineer,20000,PK,PK,M,2
2021,United States of America,Americas,SE,Principal Data Scientist,220000,US,US,L,8
2021,Japan,Asia,MI,ML Engineer,77364,JP,JP,S,5
2021,Japan,Asia,MI,ML Engineer,63711,JP,JP,S,3
2022,Australia,Oceania,EN,Computer Vision Software Engineer,150000,AU,AU,S,2
2021,United States of America,Americas,MI,Data Analyst,90000,US,US,M,5
2022,Canada,Americas,MI,Data Scientist,100000,CA,US,M,3
2021,United States of America,Americas,EN,Data Scientist,100000,US,US,S,1
2022,Algeria,Africa,EN,Data Scientist,100000,DZ,DZ,M,1
2022,United States of America,Americas,SE,Research Scientist,144000,US,US,L,6
2022,Germany,Europe,SE,Principal Data Scientist,155499,DE,DE,M,8
2021,Brazil,Americas,SE,Computer Vision Engineer,24000,BR,BR,M,6
2021,Viet Nam,Asia,MI,Applied Machine Learning Scientist,38400,VN,US,M,4
2022,United States of America,Americas,EN,Financial Data Analyst,100000,US,US,L,1
2021,United States of America,Americas,MI,Data Scientist,82500,US,US,S,3
2021,France,Europe,EN,Data Scientist,49646,FR,FR,M,1
2021,India,Asia,SE,Lead Data Scientist,40570,IN,IN,L,7
2022,United States of America,Americas,EN,Data Engineer,120000,US,US,M,2
2022,Germany,Europe,SE,Lead Machine Learning Engineer,84053,DE,DE,M,6
2021,India,Asia,EN,Machine Learning Engineer,20000,IN,IN,S,1
2022,United States of America,Americas,EN,Computer Vision Engineer,125000,US,US,M,1
2021,India,Asia,MI,Data Scientist,9466,IN,IN,S,5
2021,United States of America,Americas,SE,Machine Learning Scientist,120000,US,US,S,8
2021,Spain,Europe,EN,Data Analyst,10354,ES,ES,M,1
2021,United Kingdom of Great Britain and Northern Ireland,Europe,EN,Applied Data Scientist,110037,GB,GB,L,1
2022,Portugal,Europe,EN,ML Engineer,21013,PT,PT,L,2
2021,United States of America,Americas,EN,Data Analyst,50000,US,US,M,2
2021,United States of America,Americas,SE,Principal Data Engineer,200000,US,US,M,6
2021,Spain,Europe,MI,Big Data Engineer,60000,ES,RO,M,5
2021,United States of America,Americas,MI,Data Engineer,200000,US,US,L,4
2021,Iraq,Asia,EN,Machine Learning Developer,100000,IQ,IQ,S,1
2021,United States of America,Americas,MI,Data Engineer,100000,US,US,L,5
2021,Belgium,Europe,SE,Machine Learning Engineer,82744,BE,BE,M,7
2020,Germany,Europe,MI,Data Engineer,59303,DE,DE,S,4
2021,France,Europe,MI,Research Scientist,62649,FR,FR,M,5
2021,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Engineer,82528,GB,GB,L,4
2021,United States of America,Americas,MI,Data Architect,170000,US,US,L,4
2021,United States of America,Americas,MI,Data Architect,150000,US,US,L,5
2021,United States of America,Americas,EN,BI Data Analyst,55000,US,US,S,1
2021,United States of America,Americas,EX,Director of Data Science,250000,US,US,L,9
2021,United States of America,Americas,EN,Data Engineer,80000,US,US,L,2
2020,United States of America,Americas,EN,Big Data Engineer,70000,US,US,L,2
2021,Germany,Europe,EX,Director of Data Science,130026,DE,DE,M,9
2021,Germany,Europe,EN,Data Science Consultant,63831,DE,DE,L,1
2020,Greece,Europe,SE,Data Scientist,68428,GR,US,L,7
2021,Russian Federation,Europe,EX,Head of Data Science,85000,RU,RU,M,9
2021,Russian Federation,Europe,EX,Head of Data,230000,RU,RU,L,10
2021,United States of America,Americas,EN,Machine Learning Engineer,125000,US,US,S,1
2021,United States of America,Americas,SE,Data Analytics Manager,120000,US,US,M,6
2020,United States of America,Americas,MI,Research Scientist,450000,US,US,M,4
2020,France,Europe,MI,Data Analyst,46759,FR,FR,L,5
2020,Austria,Europe,MI,Data Engineer,74130,AT,AT,L,5
2021,Canada,Americas,SE,Data Science Engineer,127221,CA,CA,L,7
2021,United States of America,Americas,SE,Data Science Manager,144000,US,US,L,7
2021,Ukraine,Europe,EN,Data Scientist,13400,UA,UA,L,1
2021,Canada,Americas,MI,Data Scientist,75774,CA,CA,L,4
2021,United States of America,Americas,MI,Data Scientist,150000,US,US,M,3
2020,United States of America,Americas,MI,Data Science Consultant,103000,US,US,L,5
2021,United States of America,Americas,SE,Data Engineer,153000,US,US,L,8
2021,United States of America,Americas,MI,Data Engineer,90000,US,US,L,3
2021,United States of America,Americas,EN,Data Analyst,90000,US,US,S,1
2021,United States of America,Americas,EN,Data Analyst,60000,US,US,S,1
2021,Nigeria,Africa,MI,Data Scientist,50000,NG,NG,L,3
2021,Pakistan,Asia,EN,AI Scientist,12000,PK,US,M,2
2021,India,Asia,MI,3D Computer Vision Researcher,5409,IN,IN,M,4
2021,United States of America,Americas,MI,ML Engineer,270000,US,US,L,4
2021,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Applied Data Scientist,54238,GB,CA,L,4
2021,Spain,Europe,MI,Machine Learning Engineer,47282,ES,ES,S,4
2021,Italy,Europe,EX,Director of Data Science,153667,IT,PL,L,9
2021,Poland,Europe,MI,Data Engineer,28476,PL,PL,L,4
2021,United States of America,Americas,MI,Data Analytics Engineer,110000,US,US,L,3
2021,United Kingdom of Great Britain and Northern Ireland,Europe,EN,Research Scientist,82528,GB,GB,L,2
2020,United States of America,Americas,EN,Machine Learning Engineer,250000,US,US,L,2
2021,France,Europe,EN,Data Analyst,59102,FR,FR,M,1
2021,Bulgaria,Europe,SE,Data Analyst,80000,BG,US,S,6
2020,Nigeria,Africa,EN,Data Analyst,10000,NG,NG,S,1
2020,United States of America,Americas,EN,Machine Learning Engineer,138000,US,US,S,1
2021,United States of America,Americas,MI,Data Engineer,140000,US,US,L,4
2021,Germany,Europe,SE,Data Analytics Engineer,79197,DE,DE,L,6
2021,United States of America,Americas,SE,Lead Data Analyst,170000,US,US,L,6
2021,United States of America,Americas,EN,Data Analyst,80000,US,US,M,2
2020,Philippines,Asia,MI,Data Scientist,45760,PH,US,S,5
2021,United States of America,Americas,MI,BI Data Analyst,100000,US,US,M,4
2021,France,Europe,SE,Data Scientist,53192,FR,FR,L,8
2021,United States of America,Americas,EX,Head of Data,235000,US,US,L,9
2021,India,Asia,EX,BI Data Analyst,150000,IN,US,L,9
2020,Spain,Europe,EX,Data Engineer,79833,ES,ES,L,10
2021,United States of America,Americas,EN,Machine Learning Scientist,225000,US,US,L,1
2021,Germany,Europe,EN,Data Science Consultant,76833,DE,DE,S,1
2020,Portugal,Europe,MI,Machine Learning Infrastructure Engineer,50180,PT,PT,M,3
2021,Greece,Europe,SE,Marketing Data Analyst,88654,GR,DK,L,6
2021,United Kingdom of Great Britain and Northern Ireland,Europe,SE,Lead Data Engineer,103160,GB,GB,S,7
2021,United Kingdom of Great Britain and Northern Ireland,Europe,SE,Data Engineer,113476,GB,GB,M,7
2021,Germany,Europe,SE,Machine Learning Engineer,94564,DE,DE,L,7
2021,India,Asia,EN,Data Engineer,30428,IN,IN,L,1
2021,United States of America,Americas,SE,Data Engineer,150000,US,US,M,6
2021,United States of America,Americas,SE,Data Engineer,115000,US,US,S,7
2021,Canada,Americas,MI,Research Scientist,187442,CA,CA,L,5
2021,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Analyst,51519,GB,GB,L,3
2020,United States of America,Americas,MI,Data Engineer,106000,US,US,L,5
2020,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Engineer,112872,GB,GB,L,4
2021,Hungary,Europe,MI,BI Data Analyst,36259,HU,US,L,4
2021,United States of America,Americas,SE,Data Engineer,150000,US,US,L,7
2020,Germany,Europe,EN,ML Engineer,15966,DE,DE,S,1
2021,Germany,Europe,MI,Computer Vision Software Engineer,95746,DE,US,S,4
2021,United States of America,Americas,EN,Computer Vision Software Engineer,70000,US,US,M,1
2020,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Scientist,76958,GB,GB,S,4
2021,Singapore,Asia,MI,Cloud Data Engineer,89294,SG,SG,L,4
2021,India,Asia,EN,Data Scientist,29751,IN,IN,L,2
2021,United States of America,Americas,SE,Lead Data Engineer,276000,US,US,L,8
2020,United States of America,Americas,SE,Data Engineer,188000,US,US,L,8
2021,Brazil,Americas,SE,Cloud Data Engineer,160000,BR,US,S,7
2020,United States of America,Americas,MI,Data Scientist,105000,US,US,L,3
2021,United States of America,Americas,MI,Data Engineer,200000,US,US,L,5
2021,United States of America,Americas,SE,Data Engineer,174000,US,US,L,7
2021,United States of America,Americas,MI,Data Analyst,93000,US,US,L,5
2021,India,Asia,EN,Data Scientist,28399,IN,IN,M,2
2021,Portugal,Europe,SE,Research Scientist,60757,PT,PT,L,7
2021,United States of America,Americas,EN,Data Scientist,90000,US,US,S,1
2020,France,Europe,MI,Data Engineer,70139,FR,FR,L,4
2020,India,Asia,EN,Data Analyst,6072,IN,IN,S,2
2020,Mexico,Americas,SE,Data Engineer,33511,MX,MX,S,8
2021,United States of America,Americas,SE,Principal Data Analyst,170000,US,US,M,7
2021,United Kingdom of Great Britain and Northern Ireland,Europe,SE,Data Engineer,96282,GB,GB,L,7
2021,Türkiye,Asia,MI,Data Engineer,12103,TR,TR,M,3
2021,France,Europe,EN,Data Scientist,36643,FR,FR,L,1
2021,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Engineer,72212,GB,GB,L,5
2020,United States of America,Americas,EN,Data Analyst,91000,US,US,L,2
2021,Canada,Americas,SE,Big Data Architect,99703,CA,CA,M,8
2021,United States of America,Americas,SE,Data Scientist,165000,US,US,L,7
2021,United States of America,Americas,MI,Data Analyst,80000,US,US,L,4
2021,Canada,Americas,SE,Data Scientist,103691,CA,CA,L,7
2021,India,Asia,EN,Data Engineer,21637,IN,IN,M,1
2020,"Netherlands, Kingdom of the",Europe,EN,Research Scientist,42000,NL,NL,L,2
2020,United Arab Emirates,Asia,MI,Lead Data Scientist,115000,AE,AE,L,5
2021,Canada,Americas,MI,Research Scientist,63810,CA,CA,M,3
2020,Japan,Asia,SE,Machine Learning Scientist,260000,JP,JP,S,6
2021,United States of America,Americas,MI,Head of Data Science,110000,US,US,S,3
2021,United States of America,Americas,MI,Data Architect,180000,US,US,L,5
2021,United States of America,Americas,SE,Data Analyst,200000,US,US,L,6
2020,United Kingdom of Great Britain and Northern Ireland,Europe,SE,Big Data Engineer,109024,GB,GB,M,7
2021,United States of America,Americas,SE,Data Engineer,200000,US,US,L,8
2021,United States of America,Americas,SE,ML Engineer,256000,US,US,S,7
2021,United States of America,Americas,MI,Data Engineer,110000,US,US,L,4
2020,Germany,Europe,MI,Data Scientist,79833,DE,DE,L,5
2021,United States of America,Americas,EN,Data Engineer,72500,US,US,L,1
2021,United States of America,Americas,SE,Machine Learning Engineer,185000,US,US,L,7
2021,"Netherlands, Kingdom of the",Europe,MI,Data Engineer,69741,NL,NL,L,4
2021,Jersey,Europe,EN,Research Scientist,100000,JE,CN,L,2
2021,United States of America,Americas,MI,Data Engineer,112000,US,US,L,3
2020,United States of America,Americas,SE,Machine Learning Engineer,150000,US,US,L,7
2021,Türkiye,Asia,SE,Data Scientist,20171,TR,TR,L,7
2021,Spain,Europe,SE,AI Scientist,55000,ES,ES,L,8
2021,United States of America,Americas,EN,Data Scientist,58000,US,US,L,2
2021,United States of America,Americas,EN,Data Scientist,100000,US,US,M,1
2021,France,Europe,SE,Data Scientist,77684,FR,FR,M,8
2021,"Netherlands, Kingdom of the",Europe,EN,Machine Learning Engineer,85000,NL,DE,S,2
2021,Germany,Europe,EN,Data Science Consultant,76833,DE,DE,L,2
2021,United States of America,Americas,SE,Staff Data Scientist,105000,US,US,M,8
2020,United States of America,Americas,EN,Data Analyst,72000,US,US,L,2
2021,Germany,Europe,EN,Data Engineer,65013,DE,DE,M,1
2021,Türkiye,Asia,MI,Data Engineer,28016,TR,TR,M,5
2021,United States of America,Americas,MI,Data Engineer,111775,US,US,M,5
2021,United States of America,Americas,MI,Data Engineer,93150,US,US,M,4
2021,Puerto Rico,Americas,SE,Lead Data Engineer,160000,PR,US,S,8
2021,Serbia,Europe,MI,Data Scientist,25532,RS,DE,S,4
2021,India,Asia,SE,Machine Learning Engineer,66265,IN,IN,L,6
2021,India,Asia,MI,Data Scientist,16904,IN,IN,S,3
2021,Germany,Europe,SE,Data Analyst,63831,DE,DE,L,7
2020,United States of America,Americas,SE,Lead Data Scientist,190000,US,US,S,6
2021,Germany,Europe,EX,Director of Data Science,141846,DE,DE,L,10
2021,India,Asia,EN,Big Data Engineer,16228,IN,IN,L,2
2021,Canada,Americas,SE,Data Analyst,71786,CA,CA,M,8
2020,Hungary,Europe,MI,Data Scientist,35735,HU,HU,L,4
2021,United States of America,Americas,SE,Data Scientist,135000,US,US,L,8
2021,Germany,Europe,EN,Machine Learning Engineer,24823,DE,DE,M,1
2021,India,Asia,SE,Data Science Manager,54094,IN,US,L,7
2021,India,Asia,SE,Machine Learning Engineer,24342,IN,IN,L,7
2021,Kenya,Africa,EN,BI Data Analyst,9272,KE,KE,S,1
2021,United States of America,Americas,MI,Data Scientist,147000,US,US,L,5
2021,Canada,Americas,SE,Research Scientist,96113,CA,CA,L,6
2021,United States of America,Americas,SE,Data Science Manager,174000,US,US,L,8
2020,United States of America,Americas,MI,Business Data Analyst,135000,US,US,L,4
2021,Colombia,Americas,EN,Machine Learning Engineer,21844,CO,CO,M,1
2020,New Zealand,Oceania,SE,Lead Data Engineer,125000,NZ,NZ,S,7
2020,France,Europe,EN,Data Scientist,51321,FR,FR,S,1
2020,India,Asia,MI,Data Scientist,40481,IN,IN,L,3
2021,France,Europe,EX,Data Science Consultant,69741,FR,ES,S,9
2021,Viet Nam,Asia,SE,Data Analytics Engineer,50000,VN,GB,M,6
2020,France,Europe,EN,Data Scientist,39916,FR,FR,M,1
2020,United States of America,Americas,MI,Lead Data Analyst,87000,US,US,L,5
2021,Romania,Europe,MI,Data Engineer,26005,RO,US,L,4
2021,Germany,Europe,MI,Data Scientist,90734,DE,DE,L,4
2021,India,Asia,MI,Big Data Engineer,22611,IN,IN,L,3
2021,India,Asia,MI,Data Scientist,5679,IN,US,S,5
2021,United States of America,Americas,EN,Machine Learning Engineer,81000,US,US,S,2
2021,Chile,Americas,MI,Data Scientist,40038,CL,CL,L,5
2021,United States of America,Americas,EN,Data Science Consultant,90000,US,US,S,1
2021,Germany,Europe,MI,Data Scientist,61467,DE,AT,M,4
2021,United States of America,Americas,SE,Machine Learning Infrastructure Engineer,195000,US,US,M,8
2021,Spain,Europe,MI,Data Scientist,37825,ES,ES,L,5
2020,United States of America,Americas,MI,Data Analyst,85000,US,US,L,5
2021,United States of America,Americas,EX,Principal Data Scientist,416000,US,US,S,9
2021,United States of America,Americas,SE,Machine Learning Scientist,225000,US,CA,L,7
2021,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Scientist,56256,GB,GB,L,5
2021,India,Asia,MI,Data Scientist,33808,IN,IN,M,4
2021,United Kingdom of Great Britain and Northern Ireland,Europe,MI,Data Scientist,116914,GB,GB,L,4
2021,Poland,Europe,MI,Machine Learning Engineer,46597,PL,PL,L,4
2020,Pakistan,Asia,MI,Data Analyst,8000,PK,PK,L,3
2020,Japan,Asia,EN,Data Engineer,41689,JP,JP,S,1
2020,Poland,Europe,SE,Big Data Engineer,114047,PL,GB,S,7
2021,Belgium,Europe,MI,Machine Learning Engineer,88654,BE,BE,M,3
2020,India,Asia,EN,Data Science Consultant,5707,IN,IN,M,2
2020,Portugal,Europe,MI,Lead Data Engineer,56000,PT,US,M,4
2021,Denmark,Europe,EN,Computer Vision Engineer,28609,DK,DK,S,2
2021,Germany,Europe,MI,Data Scientist,88654,DE,DE,L,4
2020,India,Asia,MI,Product Data Analyst,6072,IN,IN,L,5
2020,Greece,Europe,SE,Data Engineer,47899,GR,GR,L,6
2020,United States of America,Americas,MI,BI Data Analyst,98000,US,US,M,4
2021,Hong Kong,Asia,MI,Data Engineer,66022,HK,GB,S,5
2021,France,Europe,MI,Research Scientist,56738,FR,FR,S,4
2021,Slovenia,Europe,MI,Machine Learning Engineer,24823,SI,SI,L,5
2021,United States of America,Americas,SE,Data Analytics Manager,120000,US,US,L,8
